Ticks,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ135
1648643735046,63,71,80,9,60,33,83,54,548
1648643735054,57,80,67,27,54,43,70,69,536
1648643735064,52,79,67,14,64,35,79,52,529
1648643735073,54,85,70,14,56,34,82,58,521
1648643735082,46,82,68,15,61,34,81,58,528
1648643735091,51,82,69,14,65,35,83,61,529
1648643735099,48,84,68,18,54,36,80,53,533
1648643735106,44,81,63,18,56,38,78,57,531
1648643735114,55,81,68,17,60,35,78,56,526
1648643735123,50,75,65,17,56,37,79,52,529
1648643735131,51,75,69,16,61,37,83,56,530
1648643735140,45,84,65,15,64,32,78,60,532
1648643735149,47,83,68,21,62,34,84,58,527
1648643735157,47,83,69,15,60,33,80,53,521
1648643735164,49,85,72,13,58,37,80,55,523
1648643735172,50,83,67,15,61,33,81,57,527
1648643735180,49,82,73,18,58,33,83,53,531
1648643735188,49,81,66,14,64,35,79,60,529
1648643735199,56,84,69,20,62,35,79,54,528
1648643735344,50,81,69,12,59,37,79,54,528
1648643735353,50,80,66,16,61,37,86,60,531
1648643735361,54,87,68,19,61,34,84,57,529
1648643735368,49,85,72,19,59,33,81,56,531
1648643735377,50,83,67,19,55,38,82,57,529
1648643735385,49,84,68,16,59,35,82,57,528
1648643735393,50,88,68,18,62,37,84,57,530
1648643735401,50,83,63,15,60,33,86,53,527
1648643735409,50,81,67,13,63,34,83,58,531
1648643735417,48,94,58,19,58,42,85,63,524
1648643735424,40,97,60,28,58,33,87,61,526
1648643735432,59,85,73,17,67,35,82,56,527
1648643735441,54,84,67,16,59,38,83,56,527
1648643735449,55,84,70,17,59,36,82,56,531
1648643735457,46,85,66,16,64,38,84,58,533
1648643735467,54,84,69,16,61,39,81,62,527
1648643735477,49,84,71,19,63,36,81,58,529
1648643735485,54,84,67,16,61,34,84,55,527
1648643735494,49,83,68,14,61,33,81,54,528
1648643735502,45,82,67,19,61,37,88,62,530
1648643735511,56,81,64,18,56,35,85,60,536
1648643735519,51,80,68,17,57,35,81,56,531
1648643735527,47,81,69,17,60,35,85,58,527
1648643735535,49,82,65,17,56,38,81,56,528
1648643735543,51,82,69,16,61,32,81,59,526
1648643735551,50,87,66,17,65,35,83,58,527
1648643735559,45,83,69,14,60,37,79,60,532
1648643735566,47,80,69,15,58,36,85,56,532
1648643735574,45,87,67,16,67,37,84,63,534
1648643735582,50,83,66,17,63,35,83,57,532
1648643735590,49,82,67,21,60,36,86,62,526
1648643735598,44,83,68,17,56,35,84,53,527
1648643735766,50,83,64,18,58,35,79,54,527
1648643735775,49,76,63,18,60,34,80,54,530
1648643735784,48,81,70,13,63,31,82,58,531
1648643735792,46,79,64,12,60,39,84,57,534
1648643735800,45,81,64,17,60,34,84,53,531
1648643735807,55,86,68,16,61,35,81,55,526
1648643735815,53,87,70,19,59,37,87,57,528
1648643735823,50,84,64,16,67,32,85,60,533
1648643735830,50,82,70,17,58,35,81,59,531
1648643735838,51,83,65,16,65,38,72,72,535
1648643735846,44,82,68,15,69,36,81,71,526
1648643735854,45,85,62,22,63,39,89,52,543
1648643735862,47,97,56,20,72,28,94,55,541
1648643735870,63,78,79,12,73,24,98,49,552
1648643735878,37,103,79,5,73,24,100,50,538
1648643735886,48,80,62,16,57,32,83,58,533
1648643735895,52,84,66,21,63,35,78,56,528
1648643735902,47,91,64,14,62,34,82,56,532
1648643735912,50,85,63,15,64,35,82,59,535
1648643735920,50,78,60,16,62,34,86,56,526
1648643735928,49,82,66,17,62,30,81,51,532
1648643735936,51,85,64,17,62,34,86,57,534
1648643735944,51,86,65,18,61,30,82,57,534
1648643735952,51,86,70,14,62,35,90,57,531
1648643735962,54,82,71,16,67,40,87,60,530
1648643735970,48,84,70,16,57,38,84,59,529
1648643735977,52,83,72,18,60,32,89,56,532
1648643735985,51,87,69,17,62,39,78,57,531
1648643735993,47,83,66,19,63,39,83,61,533
1648643736001,51,83,70,19,58,38,86,62,534
1648643736008,48,85,65,17,62,36,87,55,533
1648643736020,50,84,72,15,58,36,88,53,528
1648643736270,56,87,67,19,61,35,88,58,530
1648643736278,50,82,70,17,66,38,89,54,531
1648643736286,51,82,64,16,60,31,87,58,533
1648643736294,44,85,67,21,61,36,85,62,531
1648643736301,47,88,71,16,61,31,87,57,532
1648643736309,50,82,67,16,60,33,82,54,531
1648643736317,47,93,68,12,60,34,87,56,531
1648643736326,55,86,68,22,64,33,89,54,529
1648643736334,50,83,65,18,57,39,86,56,532
1648643736342,48,80,69,19,57,32,86,57,535
1648643736350,52,82,67,16,59,40,90,64,535
1648643736359,46,81,66,15,55,35,89,55,535
1648643736367,50,83,67,13,56,35,88,59,530
1648643736374,48,78,66,16,62,37,84,53,532
1648643736382,44,85,69,23,62,39,87,56,532
1648643736391,46,85,69,17,58,38,87,60,538
1648643736399,47,81,63,16,60,33,84,55,532
1648643736406,49,87,70,22,62,37,91,59,533
1648643736416,51,87,71,15,62,38,84,58,532
1648643736425,53,81,63,15,59,36,85,60,533
1648643736432,45,83,67,20,60,36,90,66,532
1648643736442,49,81,65,20,63,38,88,55,532
1648643736450,44,88,66,18,61,34,86,60,533
1648643736458,49,83,70,16,62,35,82,57,533
1648643736465,50,87,67,17,58,34,87,61,529
1648643736473,53,84,66,15,57,35,86,59,529
1648643736482,47,84,67,17,64,38,90,61,530
1648643736490,54,86,72,19,62,35,91,56,526
1648643736497,46,81,67,20,63,33,85,60,529
1648643736505,47,86,67,21,63,36,85,56,531
1648643736513,46,84,70,12,60,34,85,58,534
1648643736521,52,86,71,18,64,37,87,64,535
1648643736528,51,82,74,22,56,34,88,56,533
1648643736536,45,84,65,17,62,38,89,58,530
1648643736544,47,84,68,19,62,34,85,60,535
1648643736552,47,81,66,20,60,35,87,55,536
1648643736559,49,84,68,15,61,35,85,58,535
1648643736567,52,80,66,13,61,33,85,56,538
1648643736575,48,78,67,13,56,38,84,59,531
1648643736582,51,82,71,17,55,36,83,54,536
1648643736590,53,80,67,14,59,35,87,62,531
1648643736599,41,80,64,18,70,35,85,58,529
1648643736608,50,86,69,17,64,40,90,55,533
1648643736616,50,82,67,17,63,38,91,57,534
1648643736624,46,90,66,21,63,40,89,63,534
1648643736632,48,80,63,17,59,40,85,61,538
1648643736639,52,83,64,15,58,37,88,58,531
1648643736647,46,81,68,14,59,31,85,56,525
1648643736658,50,82,67,14,60,37,87,56,528
1648643736668,47,91,64,20,62,40,82,57,532
1648643736676,53,84,65,16,63,41,87,56,538
1648643736684,49,90,64,15,59,33,79,57,532
1648643736692,48,83,68,17,57,38,87,59,532
1648643736700,55,83,66,17,62,33,92,57,540
1648643736708,50,86,70,21,62,42,85,57,532
1648643736715,46,82,69,14,58,38,86,55,535
1648643736723,52,85,68,14,64,36,84,55,534
1648643736735,54,81,70,22,67,33,83,59,535
1648643736778,50,83,65,18,64,40,88,54,532
1648643736787,55,85,64,18,63,36,81,53,533
1648643736795,47,87,68,17,64,35,88,61,538
1648643736803,50,81,65,14,60,42,87,62,532
1648643736811,46,84,69,17,60,36,90,60,538
1648643736818,47,83,67,18,62,34,88,55,530
1648643736827,56,88,67,12,63,39,85,71,533
1648643736835,45,97,61,28,62,36,88,62,552
1648643736843,45,94,64,27,49,48,76,71,528
1648643736851,45,101,56,28,48,46,96,57,537
1648643736858,54,80,69,20,57,42,85,57,545
1648643736866,46,86,61,16,56,36,87,59,533
1648643736874,48,85,70,17,57,40,90,60,535
1648643736882,51,89,68,14,61,35,89,61,532
1648643736890,46,81,65,20,61,38,87,55,535
1648643736899,52,87,66,17,69,35,87,54,534
1648643736982,47,87,65,16,60,41,84,53,535
1648643736990,51,86,62,14,65,38,84,59,534
1648643736998,50,85,69,17,60,34,87,54,529
1648643737006,51,86,65,20,63,41,83,52,535
1648643737014,52,86,63,16,59,32,84,59,536
1648643737022,54,88,69,15,61,39,90,54,530
1648643737031,51,81,70,17,60,35,90,55,531
1648643737040,52,78,78,12,68,31,101,55,527
1648643737048,59,83,89,20,70,39,84,65,535
1648643737056,47,98,59,23,72,29,102,49,547
1648643737064,56,85,71,11,73,25,99,51,542
1648643737071,49,88,69,12,63,35,83,55,535
1648643737081,53,81,70,18,61,34,85,55,535
1648643737089,47,86,69,19,64,39,89,59,541
1648643737098,48,86,65,18,61,32,85,59,533
1648643737499,55,82,63,17,61,38,86,61,531
1648643737508,51,88,68,21,62,37,89,58,536
1648643737516,49,83,64,18,58,38,86,54,535
1648643737524,54,84,71,17,61,34,83,55,534
1648643737532,48,84,71,14,57,36,86,54,539
1648643737540,44,83,62,17,63,39,92,56,539
1648643737547,55,87,72,18,67,39,84,57,538
1648643737556,57,84,66,19,62,32,82,55,532
1648643737567,51,84,69,19,61,41,88,58,534
1648643737576,47,87,66,12,62,34,82,62,533
1648643737587,54,88,66,20,59,32,84,59,536
1648643737595,49,83,66,20,62,37,86,58,538
1648643737603,50,87,69,20,62,40,89,59,533
1648643737611,47,87,64,15,62,42,85,58,534
1648643737619,53,84,68,18,58,35,84,57,527
1648643737627,48,83,64,18,61,37,83,55,538
1648643737637,47,83,62,16,61,38,84,54,530
1648643737645,55,86,65,15,64,42,86,66,527
1648643737655,50,88,69,19,63,40,93,59,530
1648643737663,48,84,69,15,66,42,86,59,538
1648643737674,52,87,70,19,64,40,89,50,536
1648643737682,46,88,67,19,60,35,86,60,535
1648643737691,47,84,69,20,59,41,81,58,541
1648643737699,54,81,72,19,61,35,85,61,536
1648643737707,46,83,69,20,59,36,84,59,531
1648643737714,52,85,61,18,62,37,87,59,538
1648643737724,52,83,69,14,62,33,82,65,543
1648643737732,49,93,65,14,64,35,86,51,540
1648643737740,51,81,67,18,59,36,84,56,538
1648643737747,49,83,70,14,61,35,88,57,533
1648643737756,53,88,68,20,57,40,85,49,534
1648643737764,48,88,66,18,59,35,85,52,532
1648643737915,50,83,70,17,61,37,84,58,538
1648643737925,52,89,67,14,61,34,84,57,533
1648643737932,49,83,66,17,56,34,88,57,536
1648643737940,50,82,69,16,62,35,85,55,536
1648643737948,52,85,68,17,65,38,90,55,535
1648643737956,50,83,69,18,63,37,86,56,533
1648643737965,54,86,68,23,61,32,88,56,482
1648643737973,31,85,71,27,59,36,97,51,553
1648643737981,46,96,60,25,63,42,94,52,553
1648643737988,54,79,68,26,56,47,80,70,533
1648643737996,46,85,67,19,63,37,88,57,530
1648643738005,70,76,68,14,74,29,86,65,532
1648643738014,45,89,78,12,77,30,86,65,538
1648643738022,43,89,73,20,69,33,92,65,530
1648643738030,41,100,60,31,54,50,89,52,548
1648643738038,52,70,66,33,52,49,84,52,553
1648643738051,57,89,69,21,67,38,86,60,540
1648643738059,51,86,65,16,64,41,90,56,540
1648643738067,48,86,68,20,56,39,91,56,536
1648643738075,52,88,66,18,60,32,83,57,532
1648643738082,51,84,68,12,58,34,84,57,533
1648643738090,48,84,64,15,63,31,86,55,537
1648643738099,60,82,67,15,60,37,89,61,539
1648643738108,45,79,67,16,60,37,86,60,538
1648643738116,50,82,68,13,61,32,87,54,541
1648643738124,48,87,69,18,59,38,90,62,539
1648643738132,51,84,67,19,62,35,91,52,535
1648643738141,62,75,82,24,64,37,81,69,530
1648643738149,42,98,59,26,58,47,94,47,545
1648643738157,47,84,59,28,52,42,82,68,532
1648643738165,43,92,58,30,60,44,91,47,554
1648643738174,52,82,68,19,62,41,84,57,534
1648643738315,50,81,67,17,61,34,82,60,540
1648643738324,48,87,68,25,58,38,90,52,537
1648643738332,48,87,68,23,59,33,83,56,539
1648643738340,53,86,66,19,69,41,90,61,533
1648643738348,45,83,70,23,63,36,89,58,538
1648643738355,43,88,70,15,63,34,86,60,535
1648643738363,53,90,69,21,69,35,90,58,545
1648643738371,50,84,67,21,63,34,85,54,540
1648643738378,48,84,65,14,59,35,93,57,535
1648643738386,49,86,68,21,64,37,85,53,538
1648643738394,49,84,71,23,68,37,93,57,532
1648643738402,54,84,68,20,62,36,88,63,534
1648643738410,53,81,66,20,60,39,85,59,538
1648643738418,50,81,73,19,65,36,90,57,543
1648643738426,43,90,73,21,52,44,103,47,556
1648643738433,42,95,65,11,75,26,99,54,546
1648643738443,58,90,67,16,61,36,86,62,540
1648643738453,58,90,68,18,65,36,92,56,539
1648643738463,52,84,68,16,63,40,84,58,543
1648643738472,51,85,64,19,61,39,83,55,537
1648643738480,47,88,67,17,60,34,86,53,538
1648643738488,49,89,68,18,63,35,83,54,536
1648643738496,49,80,62,19,56,37,87,54,533
1648643738504,55,85,67,16,66,38,90,60,540
1648643738513,49,88,70,21,64,38,91,67,537
1648643738520,45,86,72,19,62,37,86,56,531
1648643738528,47,85,65,21,62,38,85,58,537
1648643738537,56,85,69,17,65,36,91,56,540
