Ticks,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ135
1650984246510,59,278,89,96,94,45,225,65,1266
1650984246518,56,279,90,97,96,48,227,67,1261
1650984246526,58,279,85,94,93,47,231,70,1268
1650984246536,58,276,91,99,97,49,230,65,1263
1650984246544,57,285,91,98,96,50,226,66,1263
1650984246552,59,279,91,96,99,48,228,69,1271
1650984246560,62,281,87,99,92,44,226,64,1266
1650984246569,60,280,87,96,91,45,227,64,1263
1650984246577,58,279,89,97,94,45,225,68,1267
1650984246585,56,283,91,99,96,49,229,63,1266
1650984246593,59,279,90,100,95,48,229,65,1265
1650984246602,63,280,88,96,96,44,229,67,1265
1650984246610,56,280,89,100,98,47,227,71,1266
1650984246618,64,281,88,97,96,48,229,66,1268
1650984246626,59,279,88,97,97,45,227,70,1268
1650984246635,61,278,87,100,97,49,231,63,1264
1650984246643,61,281,89,97,98,48,231,72,1267
1650984246651,59,278,87,92,93,48,230,70,1270
1650984246658,58,277,88,93,95,48,232,70,1262
1650984246667,56,277,88,95,93,43,229,66,1266
1650984246675,57,278,88,97,93,45,229,66,1267
1650984246683,56,280,91,97,95,47,228,66,1265
1650984246692,60,283,90,97,88,48,229,69,1269
1650984246699,57,278,91,97,96,51,229,69,1268
1650984246707,55,279,89,97,91,44,228,67,1266
1650984246715,62,277,89,99,98,50,229,67,1262
1650984246725,58,281,87,98,92,43,227,64,1263
1650984246734,57,278,90,99,97,44,225,64,1266
1650984246742,56,274,90,97,93,45,226,65,1267
1650984246750,55,281,90,95,90,49,230,65,1265
1650984246760,57,280,87,96,94,47,229,64,1267
1650984246768,60,285,88,100,97,48,229,67,1268
1650984246775,60,281,92,100,97,47,231,65,1263
1650984246783,59,281,86,99,100,45,229,68,1268
1650984246793,59,283,91,96,91,51,230,69,1265
1650984246800,55,280,90,102,97,49,227,69,1272
1650984246808,59,277,91,93,96,49,224,70,1265
1650984246817,56,285,82,95,95,47,232,70,1267
1650984246825,59,280,88,96,94,47,233,66,1270
1650984246832,62,280,88,98,96,49,232,68,1264
1650984246842,58,282,91,101,93,42,231,68,1267
1650984246850,61,280,85,96,92,45,232,63,1267
1650984246858,54,280,88,99,94,48,228,65,1267
1650984246865,56,281,91,97,94,47,230,67,1267
1650984246874,53,280,89,100,95,45,231,71,1269
1650984246881,55,284,88,99,94,50,232,65,1266
1650984246889,56,282,86,98,93,46,231,67,1266
1650984246899,62,286,87,99,93,47,232,71,1272
1650984246907,55,283,88,101,97,49,230,68,1268
1650984246915,62,283,91,98,93,47,231,65,1268
1650984246924,55,285,88,99,99,49,229,71,1271
1650984246932,57,281,91,97,94,50,231,66,1271
1650984246940,63,284,87,99,95,51,231,66,1266
1650984246950,55,283,91,87,95,47,230,67,1269
1650984246958,63,282,90,97,94,47,224,67,1268
1650984246965,60,285,88,99,94,45,232,71,1264
1650984246973,60,282,88,98,97,48,225,69,1269
1650984246981,53,281,91,105,95,50,231,70,1268
1650984246991,63,282,87,101,95,48,233,64,1272
1650984246999,58,281,91,101,94,46,226,67,1270
1650984247006,58,284,90,100,93,47,231,68,1268
1650984247014,56,285,92,103,96,45,228,68,1271
1650984247022,65,282,88,100,93,43,231,73,1269
1650984247031,61,287,90,97,94,46,227,67,1270
1650984247039,55,281,90,103,96,46,231,71,1271
1650984247047,62,283,91,100,97,50,231,68,1267
1650984247054,62,282,89,100,97,51,228,67,1270
1650984247064,61,285,89,102,94,45,230,65,1271
1650984247072,56,284,88,104,96,47,230,70,1273
1650984247079,59,279,88,100,95,49,230,69,1268
1650984247087,57,279,88,101,99,44,229,64,1268
1650984247096,58,281,88,100,94,49,232,66,1268
1650984247104,57,290,93,105,94,47,224,68,1274
1650984247112,59,281,86,98,96,47,229,66,1271
1650984247121,54,284,86,101,97,44,228,67,1271
1650984247129,56,280,89,106,94,50,230,69,1269
1650984247136,59,284,87,103,95,48,231,69,1272
1650984247146,59,281,89,101,94,46,236,68,1270
1650984247154,58,277,88,103,97,51,231,68,1270
1650984247161,60,282,87,103,97,44,231,64,1270
1650984247169,62,284,89,103,97,46,229,73,1272
1650984247177,60,293,85,104,97,50,232,65,1267
1650984247186,55,283,90,103,98,48,224,69,1270
1650984247194,61,286,91,98,96,50,227,69,1268
1650984247202,57,279,83,101,99,44,225,67,1272
1650984247211,59,285,91,108,92,45,228,66,1271
1650984247219,56,281,88,103,96,51,231,72,1270
1650984247227,56,285,89,106,92,47,231,66,1272
1650984247235,59,286,90,100,94,42,226,66,1275
1650984247242,56,288,91,103,97,48,228,68,1272
1650984247252,58,282,89,103,92,46,227,64,1269
1650984247260,61,281,85,102,99,49,232,71,1267
1650984247267,57,285,89,104,93,48,232,69,1271
1650984247276,58,283,89,102,98,50,229,68,1267
1650984247284,61,285,88,108,95,44,228,70,1272
1650984247292,55,282,86,102,87,47,233,68,1269
1650984247300,61,289,88,109,96,52,232,65,1272
1650984247309,52,281,90,106,99,52,230,65,1268
1650984247316,60,284,87,106,94,45,230,60,1272
1650984247324,58,281,91,107,95,49,230,71,1270
1650984247332,59,286,89,105,100,53,228,73,1273
1650984247342,66,286,88,100,98,47,233,70,1275
