Ticks,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ135
1648892702877,52,256,81,68,66,48,195,61,937
1648892702885,52,260,80,61,71,43,194,59,937
1648892702894,55,261,77,61,68,46,197,65,944
1648892702902,55,258,79,61,72,49,196,60,942
1648892702910,55,261,73,63,73,47,198,60,945
1648892702921,58,255,80,65,69,43,195,60,951
1648892702929,52,260,79,63,65,47,199,65,944
1648892702937,53,261,75,61,68,49,206,63,944
1648892702947,54,260,78,63,72,46,199,64,946
1648892702955,57,258,80,67,69,43,194,64,943
1648892702962,53,258,77,66,65,42,201,66,942
1648892702971,57,256,76,65,67,46,197,61,946
1648892702979,52,261,74,65,66,45,200,66,944
1648892702988,55,260,75,63,66,43,197,62,950
1648892702996,57,260,76,66,73,47,197,65,945
1648892703003,54,263,78,65,67,44,202,64,946
1648892703011,55,258,77,64,69,44,194,63,946
1648892703020,53,266,79,64,65,45,199,64,942
1648892703028,52,263,76,59,66,46,205,63,946
1648892703035,63,262,77,61,70,47,197,58,949
1648892703043,54,263,80,66,71,48,201,66,941
1648892703052,51,262,75,59,73,50,201,66,950
1648892703060,58,261,77,63,72,41,196,65,948
1648892703068,56,262,77,67,70,45,198,61,948
1648892703079,60,265,75,64,72,49,200,65,945
1648892703087,54,265,72,62,64,45,198,71,947
1648892703095,54,266,79,69,71,45,196,68,947
1648892703103,57,262,75,64,71,48,198,61,950
1648892703111,51,264,76,64,68,48,201,63,946
1648892703119,55,260,69,61,70,50,199,61,944
1648892703126,56,262,76,66,69,47,203,60,940
1648892703138,57,259,76,64,71,46,198,71,945
1648892703149,51,264,79,65,74,46,202,61,949
1648892703158,56,260,72,70,73,50,203,61,945
1648892703167,58,269,76,63,63,39,214,75,951
1648892703177,57,270,80,76,72,39,220,59,949
1648892703185,67,286,82,52,66,58,195,55,958
1648892703193,47,269,68,78,64,39,219,75,954
1648892703201,57,285,86,50,68,57,216,65,946
1648892703209,54,270,76,66,69,44,199,69,952
1648892703218,57,272,77,61,69,45,200,64,954
1648892703228,51,268,76,61,72,47,204,61,952
1648892703235,50,268,78,65,70,47,201,66,957
1648892703243,54,264,73,63,71,49,202,60,950
1648892703251,55,267,76,64,69,49,204,64,955
1648892703259,56,268,82,69,68,48,197,60,951
1648892703267,53,271,77,61,70,48,204,64,955
