Ticks,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ135
1650986959902,52,174,63,21,64,27,96,45,775
1650986959910,42,169,66,24,57,30,87,54,769
1650986959918,42,172,69,22,60,31,86,54,773
1650986959925,42,173,66,24,56,33,83,52,769
1650986959933,40,172,65,24,60,29,85,60,767
1650986959942,39,171,68,20,57,29,83,54,773
1650986959951,43,170,65,20,57,33,84,53,769
1650986959960,42,171,65,21,59,29,87,55,771
1650986959967,39,170,63,20,57,28,85,54,771
1650986959975,43,166,65,23,57,32,84,55,774
1650986959984,40,172,68,22,60,28,85,54,770
1650986959992,40,173,67,23,58,28,84,55,771
1650986960000,43,171,64,19,58,31,87,56,774
1650986960007,42,171,63,26,54,29,86,54,772
1650986960015,41,174,65,23,59,29,84,54,773
1650986960023,40,171,66,21,56,29,85,52,768
1650986960031,37,168,67,21,57,31,85,56,772
1650986960038,37,172,65,25,60,30,85,53,770
1650986960046,42,172,62,25,58,28,87,55,774
1650986960054,44,171,61,21,55,27,84,55,770
1650986960062,42,170,64,23,56,29,84,53,769
1650986960069,39,170,67,25,61,30,87,55,766
1650986960077,38,171,63,22,55,30,85,55,774
1650986960085,40,173,66,25,58,32,88,54,772
1650986960093,40,172,65,21,56,29,86,52,769
1650986960101,45,170,63,26,56,31,87,54,769
1650986960110,43,172,67,22,60,32,85,56,771
1650986960120,44,167,64,20,58,31,85,56,772
1650986960128,39,171,64,20,56,28,83,56,771
1650986960136,40,172,64,21,55,30,83,55,772
1650986960144,41,171,64,20,56,29,88,57,772
1650986960151,45,170,66,22,58,31,88,53,772
1650986960161,40,169,63,30,58,30,81,64,768
1650986960170,33,181,58,28,49,42,79,59,779
1650986960178,42,163,74,18,62,22,91,66,765
1650986960186,44,176,57,36,53,34,80,62,776
1650986960194,50,176,60,28,53,39,84,47,783
1650986960202,32,184,74,37,55,28,98,47,774
1650986960210,54,162,76,12,70,32,84,56,775
1650986960218,41,170,65,14,68,34,87,58,779
1650986960226,40,169,68,16,63,24,98,48,787
1650986960235,42,169,64,19,55,30,85,56,773
1650986960455,44,172,64,20,56,32,83,58,774
1650986960462,35,171,66,24,55,29,86,56,774
1650986960471,42,171,66,22,55,29,83,54,771
1650986960479,40,169,64,23,58,31,86,54,769
1650986960487,43,170,62,25,57,29,83,53,770
1650986960495,42,173,66,21,57,29,85,55,768
1650986960504,42,171,67,21,56,32,82,53,786
1650986960512,53,168,63,29,71,21,90,55,780
1650986960520,34,176,66,24,59,31,82,55,776
1650986960529,47,172,66,24,59,25,84,53,774
1650986960538,40,172,66,20,55,29,87,54,772
1650986960546,38,168,66,22,59,33,85,56,770
1650986960554,40,167,65,22,59,32,86,56,774
1650986960561,39,167,65,24,56,29,82,55,773
1650986960569,38,169,65,18,58,29,85,54,771
1650986960577,40,171,65,23,61,31,87,59,775
1650986960585,45,172,66,23,56,30,85,54,773
1650986960592,49,181,66,13,71,18,93,56,774
1650986960600,31,179,70,17,68,25,93,59,766
